title,url,replies,views
American Muckrakers published hacked *rump campaign emails,https://debatepolitics.com/threads/american-muckrakers-published-hacked-rump-campaign-emails.553224/,1,83
"Hope I'm wrong, but this could be a partial reason why 21% of Black Men are supporting Trump. They don't like Kamala's marriage.",https://debatepolitics.com/threads/hope-im-wrong-but-this-could-be-a-partial-reason-why-21-of-black-men-are-supporting-trump-they-dont-like-kamalas-marriage.553060/,76,563
"23 Nobel Prize-winning economists slam Trump agenda, endorse Harris",https://debatepolitics.com/threads/23-nobel-prize-winning-economists-slam-trump-agenda-endorse-harris.553076/,55,419
SURGING Kamala DESTROYS Trump in BIGGEST Rally Yet,https://debatepolitics.com/threads/surging-kamala-destroys-trump-in-biggest-rally-yet.553198/,10,151
Early in person voting is very high,https://debatepolitics.com/threads/early-in-person-voting-is-very-high.553006/,99,1K
Donald Trump called them 'my generals.' They call him a threat to democracy,https://debatepolitics.com/threads/donald-trump-called-them-my-generals-they-call-him-a-threat-to-democracy.553130/,5,73
"""He Has to Be Defeated""  GOP Lawmaker in Wisconsin Says",https://debatepolitics.com/threads/he-has-to-be-defeated-gop-lawmaker-in-wisconsin-says.553203/,1,69
Trump Nephew Warns of Dementia Signs in Family—Including Trump Himself,https://debatepolitics.com/threads/trump-nephew-warns-of-dementia-signs-in-family%E2%80%94including-trump-himself.553175/,20,119
Republicans consider mules to get out the vote  (NC),https://debatepolitics.com/threads/republicans-consider-mules-to-get-out-the-vote-nc.553200/,1,62
Tucker Carlson is fantasizing about Daddy Donald Trump spanking teenage girls,https://debatepolitics.com/threads/tucker-carlson-is-fantasizing-about-daddy-donald-trump-spanking-teenage-girls.553196/,2,77
"Trump calls into a Vance Town Hall Meeting, seeking flattery",https://debatepolitics.com/threads/trump-calls-into-a-vance-town-hall-meeting-seeking-flattery.553190/,11,92
Why Tuesday?,https://debatepolitics.com/threads/why-tuesday.553173/,11,86
Coalition of the Decent,https://debatepolitics.com/threads/coalition-of-the-decent.553158/,2,76
Siena College poll for NY State shows Kamala Harris beating Trump by landslide,https://debatepolitics.com/threads/siena-college-poll-for-ny-state-shows-kamala-harris-beating-trump-by-landslide.553010/,36,273
Bill Ackman: Trump is the only candidate that's talked about accelerating the growth of the country,https://debatepolitics.com/threads/bill-ackman-trump-is-the-only-candidate-thats-talked-about-accelerating-the-growth-of-the-country.553102/,39,306
"Waukesha’s mayor, a longtime Republican, endorses Harris",https://debatepolitics.com/threads/waukesha%E2%80%99s-mayor-a-longtime-republican-endorses-harris.553149/,1,65
House Republicans on the committee with broad jurisdiction over national elections hired two people involved in 2020 elector scheme,https://debatepolitics.com/threads/house-republicans-on-the-committee-with-broad-jurisdiction-over-national-elections-hired-two-people-involved-in-2020-elector-scheme.553148/,0,56
Arizona Republican Official Pleads Guilty in Election Interference Case,https://debatepolitics.com/threads/arizona-republican-official-pleads-guilty-in-election-interference-case.553124/,3,56
Do you remember why people voted for Trump in 2016?,https://debatepolitics.com/threads/do-you-remember-why-people-voted-for-trump-in-2016.553116/,95,616
"Video from a German girl, living in Ohio, explaining the US elections.",https://debatepolitics.com/threads/video-from-a-german-girl-living-in-ohio-explaining-the-us-elections.553092/,10,157
Let's talk about Trump’s cognitive decline,https://debatepolitics.com/threads/lets-talk-about-trump%E2%80%99s-cognitive-decline.552575/,41,696
"Election officials, concerned about misinformation, confront Elon Musk on his own turf",https://debatepolitics.com/threads/election-officials-concerned-about-misinformation-confront-elon-musk-on-his-own-turf.553129/,5,77
Convict Trump Voting Early - How?,https://debatepolitics.com/threads/convict-trump-voting-early-how.553094/,15,153
Trump marvels at the size of Arnold Palmer's genitals,https://debatepolitics.com/threads/trump-marvels-at-the-size-of-arnold-palmers-genitals.552698/,397,4K
Be prepared to lose.,https://debatepolitics.com/threads/be-prepared-to-lose.552901/,164,2K
Harris facing some issue getting votes from felons as a prosecutor,https://debatepolitics.com/threads/harris-facing-some-issue-getting-votes-from-felons-as-a-prosecutor.552992/,19,130
Bill Gates Privately Says He Has Backed Harris With $50 Million Donation,https://debatepolitics.com/threads/bill-gates-privately-says-he-has-backed-harris-with-50-million-donation.552974/,21,185
"""Are They All Lying"" GOP Pollster Rips Trump's Sycophants Defending Him",https://debatepolitics.com/threads/are-they-all-lying-gop-pollster-rips-trumps-sycophants-defending-him.553061/,43,287
do you think kamala could change a diaper or a tire??,https://debatepolitics.com/threads/do-you-think-kamala-could-change-a-diaper-or-a-tire.551961/,184,2K
A Vote For Trump is a Vote For Higher Prices,https://debatepolitics.com/threads/a-vote-for-trump-is-a-vote-for-higher-prices.553058/,4,54
"British Advisors to Kamala Harris Hope to ""Kill Musk's Twitter",https://debatepolitics.com/threads/british-advisors-to-kamala-harris-hope-to-kill-musks-twitter.552930/,107,1K
Tonight on the Kamala News Network,https://debatepolitics.com/threads/tonight-on-the-kamala-news-network.553031/,5,89
"Trump cancels another event, this time with RFK Jr – hours after labeling Harris ‘lazy as hell’",https://debatepolitics.com/threads/trump-cancels-another-event-this-time-with-rfk-jr-%E2%80%93-hours-after-labeling-harris-%E2%80%98lazy-as-hell%E2%80%99.553011/,7,96
"Trump Allies Bombard the Courts, Setting Stage for Post-Election Fight",https://debatepolitics.com/threads/trump-allies-bombard-the-courts-setting-stage-for-post-election-fight.552675/,12,132
Older Voters Might Save Us From Trump,https://debatepolitics.com/threads/older-voters-might-save-us-from-trump.553024/,9,102
Kamala is Asked a Taboo Question,https://debatepolitics.com/threads/kamala-is-asked-a-taboo-question.552782/,157,2K
James Risen: too many don't realize trump is a threat to democracy,https://debatepolitics.com/threads/james-risen-too-many-dont-realize-trump-is-a-threat-to-democracy.552991/,13,149
Clear and compelling interest': Judge orders release of Trump cemetery incident report,https://debatepolitics.com/threads/clear-and-compelling-interest-judge-orders-release-of-trump-cemetery-incident-report.553007/,9,81
Putin's Propaganda Chief Touts 'Electorally Significant Influence' in US,https://debatepolitics.com/threads/putins-propaganda-chief-touts-electorally-significant-influence-in-us.553018/,0,54
Aileen Cannon on *rump's transition list of potential attorney general candidates,https://debatepolitics.com/threads/aileen-cannon-on-rumps-transition-list-of-potential-attorney-general-candidates.552969/,23,219
"What % of Trump's foolhardy votes are skimmed with marketing gimmicks (Trumpy bear, Trump fish mouth wall novelty, MAGA cap, etc.",https://debatepolitics.com/threads/what-of-trumps-foolhardy-votes-are-skimmed-with-marketing-gimmicks-trumpy-bear-trump-fish-mouth-wall-novelty-maga-cap-etc.552950/,34,1K
Joe Biden Goes Dark Brandon To Put Donald Trump’s ‘Concepts Of A Plan’ On Blast,https://debatepolitics.com/threads/joe-biden-goes-dark-brandon-to-put-donald-trump%E2%80%99s-%E2%80%98concepts-of-a-plan%E2%80%99-on-blast.553002/,2,38
(Axios) 1 in 5 Republicans want Trump to call election invalid if he loses,https://debatepolitics.com/threads/axios-1-in-5-republicans-want-trump-to-call-election-invalid-if-he-loses.552841/,29,672
Walz Gets Personal,https://debatepolitics.com/threads/walz-gets-personal.552933/,28,269
Trump receives French Fry Pin,https://debatepolitics.com/threads/trump-receives-french-fry-pin.552894/,25,449
New Harris vs. Trump poll says this candidate has electoral votes needed to win,https://debatepolitics.com/threads/new-harris-vs-trump-poll-says-this-candidate-has-electoral-votes-needed-to-win.552896/,9,212
"If you cannot answer yes to these two questions, then you should not vote for Trump",https://debatepolitics.com/threads/if-you-cannot-answer-yes-to-these-two-questions-then-you-should-not-vote-for-trump.552831/,41,1K
Twenty-three Questions… One Answer,https://debatepolitics.com/threads/twenty-three-questions%E2%80%A6-one-answer.552895/,9,106
Barrons: What the Trump and Harris Tax Plans Mean for Your Wallet,https://debatepolitics.com/threads/barrons-what-the-trump-and-harris-tax-plans-mean-for-your-wallet.552911/,3,69
(CNN) What the early voting data can and can’t tell us about Election Day,https://debatepolitics.com/threads/cnn-what-the-early-voting-data-can-and-can%E2%80%99t-tell-us-about-election-day.552906/,0,59
Threat To Democracy,https://debatepolitics.com/threads/threat-to-democracy.552719/,54,501
Ex-President’s Daughter Says She’s Backing Harris Despite Policy Disagreements,https://debatepolitics.com/threads/ex-president%E2%80%99s-daughter-says-she%E2%80%99s-backing-harris-despite-policy-disagreements.552838/,16,206
"Kamala Harris publicly agrees with protestor accusing Israel of genocide: ‘What he’s talking about, it’s real’",https://debatepolitics.com/threads/kamala-harris-publicly-agrees-with-protestor-accusing-israel-of-genocide-%E2%80%98what-he%E2%80%99s-talking-about-it%E2%80%99s-real%E2%80%99.552725/,21,239
The lie behind the term 'The Trump Economy',https://debatepolitics.com/threads/the-lie-behind-the-term-the-trump-economy.552372/,33,244
Effects of Trump's Tax Proposals,https://debatepolitics.com/threads/effects-of-trumps-tax-proposals.552811/,17,461
North Carolina sets new early voting record,https://debatepolitics.com/threads/north-carolina-sets-new-early-voting-record.552680/,13,494
Trump just keeps on lying.,https://debatepolitics.com/threads/trump-just-keeps-on-lying.552852/,26,296
VANCE,https://debatepolitics.com/threads/vance.552886/,20,117
"At Last. The ""Liberal Media"" is Reporting the Obvious: Trump Is Mental",https://debatepolitics.com/threads/at-last-the-liberal-media-is-reporting-the-obvious-trump-is-mental.552455/,168,1K
New York In Play?,https://debatepolitics.com/threads/new-york-in-play.551825/,3,77
1 in 5 Republicans Say Trump Should Do whatever it Takes to put himself in White House if he Loses,https://debatepolitics.com/threads/1-in-5-republicans-say-trump-should-do-whatever-it-takes-to-put-himself-in-white-house-if-he-loses.552865/,17,200
"Who’s Mailing the Catholic Tribune? It’s Not the Church, It’s Partisan Media.",https://debatepolitics.com/threads/who%E2%80%99s-mailing-the-catholic-tribune-it%E2%80%99s-not-the-church-it%E2%80%99s-partisan-media.552881/,1,100
[LIVE]  WED 16 OCT 2024 6P EST - Fox News Bret Baier Interview With Vice President Kamala Harris - Live Thread,https://debatepolitics.com/threads/live-wed-16-oct-2024-6p-est-fox-news-bret-baier-interview-with-vice-president-kamala-harris-live-thread.552424/,782,8K
Is Musk preparing for his rise to power?,https://debatepolitics.com/threads/is-musk-preparing-for-his-rise-to-power.552857/,3,98
Trump's Claim Of Receiving Awards For The Environment,https://debatepolitics.com/threads/trumps-claim-of-receiving-awards-for-the-environment.552863/,3,73
Emerson College Poll: Over 60% of undecided voters now favor Kamala Harris,https://debatepolitics.com/threads/emerson-college-poll-over-60-of-undecided-voters-now-favor-kamala-harris.552787/,41,622
I love to fly the flag on weekends and flag holidays,https://debatepolitics.com/threads/i-love-to-fly-the-flag-on-weekends-and-flag-holidays.552784/,41,702
Democrats slam GOP for ‘attempts to disenfranchise’ military voters,https://debatepolitics.com/threads/democrats-slam-gop-for-%E2%80%98attempts-to-disenfranchise%E2%80%99-military-voters.552635/,76,496
"New WaPo polls: Harris ahead in some battleground states, Trump ahead in others",https://debatepolitics.com/threads/new-wapo-polls-harris-ahead-in-some-battleground-states-trump-ahead-in-others.552834/,3,90
(Politico)  The Very Real Scenario Where Trump Loses and Takes Power Anyway,https://debatepolitics.com/threads/politico-the-very-real-scenario-where-trump-loses-and-takes-power-anyway.552744/,34,384
The Catholic Church failed America,https://debatepolitics.com/threads/the-catholic-church-failed-america.552770/,27,246
"[W: #76] Kamala Harris agrees that Donald Trump is a fascist: ‘Yes, we can say that’",https://debatepolitics.com/threads/w-76-kamala-harris-agrees-that-donald-trump-is-a-fascist-%E2%80%98yes-we-can-say-that%E2%80%99.552386/,88,959
"In Texas, no one really opposes illegal immigration",https://debatepolitics.com/threads/in-texas-no-one-really-opposes-illegal-immigration.552305/,26,218
"At a Pennsylvania Rally, Trump Descends to New Levels of Vulgarity",https://debatepolitics.com/threads/at-a-pennsylvania-rally-trump-descends-to-new-levels-of-vulgarity.552730/,235,2K
The “Father” Of Fast Food,https://debatepolitics.com/threads/the-%E2%80%9Cfather%E2%80%9D-of-fast-food.552749/,18,158
Elon Musk's $1M Daily Prize to Voters,https://debatepolitics.com/threads/elon-musks-1m-daily-prize-to-voters.552745/,19,235
